Time (hours),Batch,Temperature_PV
6.383333333360497,20221117_0815_BR-1210,30.044843673706055
6.383333333360497,20230111_0653_BR-1210,30.060102462768555
6.383333333360497,20230307_0737_BR-1210,29.922550201416016
6.383333333360497,20230504_0839_BR-1210,30.012771606445312
6.383333333360497,20230518_0856_BR-1210,30.012062072753906
6.383333333360497,20230524_0902_BR-1210,29.96730995
6.383333333360497,20230615_0848_BR-1210,29.817420959472656
6.383333333360497,20230824_0925_BR-1210,29.811283111572266
6.383333333360497,20240111_0851_BR-1210,29.96134949
6.383333333360497,20240306_0847_BR-1210,30.20231056
6.383333333360497,20240502_0858_BR-1210,30.063615798950195
6.383333333360497,20240516_0838_BR-1210,30.06436538696289
6.383333333360497,GC_240625_BR1210,30.069028854370117
6.383333333360497,GP_240702_BR1210,30.094364166259766
6.383333333360497,GC_240730_BR1210,30.02312660217285
6.383333333360497,GP_241009_BR1210,30.051801681518555
6.383333333360497,GP_241022_BR1210,29.909046173095703
6.399999999906868,20221028_0906_BR-1210,30.055967330932617
6.399999999906868,20221115_0832_BR-1210,29.899364471435547
6.399999999906868,20230524_0902_BR-1210,29.96704865
6.399999999906868,20230824_0925_BR-1210,29.81103515625
6.399999999906868,20231023_1358_BR-1210,29.929651260375977
6.399999999906868,20240306_0847_BR-1210,30.20262527
6.399999999906868,20240516_0838_BR-1210,30.064193725585938
6.399999999906868,GP_241009_BR1210,30.051773071289062
6.400000000081491,20221117_0815_BR-1210,30.03983497619629
6.400000000081491,20230111_0653_BR-1210,30.063615798950195
6.400000000081491,20230307_0737_BR-1210,29.922683715820312
6.400000000081491,20230504_0839_BR-1210,30.029850006103516
6.400000000081491,20230518_0856_BR-1210,30.012361526489258
6.400000000081491,20230615_0848_BR-1210,29.817012786865234
6.400000000081491,20240111_0851_BR-1210,29.9634552
6.400000000081491,20240502_0858_BR-1210,30.063549041748047
6.400000000081491,GC_240625_BR1210,30.06905174255371
6.400000000081491,GP_240702_BR1210,30.094341278076172
6.400000000081491,GC_240730_BR1210,30.023193359375
6.400000000081491,GP_241022_BR1210,29.908748626708984
6.416666666627862,20221028_0906_BR-1210,30.055856704711914
6.416666666627862,20221115_0832_BR-1210,29.897624969482422
6.416666666627862,20230307_0737_BR-1210,29.922819137573242
6.416666666627862,20230504_0839_BR-1210,30.046926498413086
6.416666666627862,20230518_0856_BR-1210,30.01266098022461
6.416666666627862,20230524_0902_BR-1210,29.96678734
6.416666666627862,20230615_0848_BR-1210,29.816606521606445
6.416666666627862,20230824_0925_BR-1210,29.810787200927734
6.416666666627862,20231023_1358_BR-1210,29.9296817779541
6.416666666627862,20240306_0847_BR-1210,30.20294189
6.416666666627862,20240502_0858_BR-1210,30.063480377197266
6.416666666627862,20240516_0838_BR-1210,30.064022064208984
6.416666666627862,GC_240625_BR1210,30.069074630737305
6.416666666627862,GP_240702_BR1210,30.094318389892578
6.416666666627862,GC_240730_BR1210,30.02326202392578
6.416666666627862,GP_241009_BR1210,30.051742553710938
6.416666666627862,GP_241022_BR1210,29.908449172973633
6.4166666668024845,20221117_0815_BR-1210,30.03482437133789
6.4166666668024845,20230111_0653_BR-1210,30.067127227783203
6.4166666668024845,20240111_0851_BR-1210,29.96556091
6.433333333174232,20231023_1358_BR-1210,29.929710388183594
6.433333333348855,20221028_0906_BR-1210,30.05574607849121
6.433333333348855,20221115_0832_BR-1210,29.8968505859375
6.433333333348855,20221117_0815_BR-1210,30.029815673828125
6.433333333348855,20230111_0653_BR-1210,30.070640563964844
6.433333333348855,20230307_0737_BR-1210,29.92295265197754
6.433333333348855,20230504_0839_BR-1210,30.064002990722656
6.433333333348855,20230518_0856_BR-1210,30.01296043395996
6.433333333348855,20230524_0902_BR-1210,29.96652603
6.433333333348855,20230615_0848_BR-1210,29.816198348999023
6.433333333348855,20230824_0925_BR-1210,29.81053924560547
6.433333333348855,20240111_0851_BR-1210,29.96766663
6.433333333348855,20240306_0847_BR-1210,30.20325851
6.433333333348855,20240502_0858_BR-1210,30.063413619995117
6.433333333348855,20240516_0838_BR-1210,30.06385040283203
6.433333333348855,GC_240625_BR1210,30.0690975189209
6.433333333348855,GP_240702_BR1210,30.094295501708984
6.433333333348855,GC_240730_BR1210,30.02332878112793
6.433333333348855,GP_241009_BR1210,30.051712036132812
6.433333333348855,GP_241022_BR1210,29.908151626586914
6.449999999895226,20221028_0906_BR-1210,30.055635452270508
6.449999999895226,20221115_0832_BR-1210,29.909645080566406
6.449999999895226,20230524_0902_BR-1210,29.96626472
6.449999999895226,20230824_0925_BR-1210,29.810291290283203
6.449999999895226,20231023_1358_BR-1210,29.92974090576172
6.449999999895226,20240306_0847_BR-1210,30.20247078
6.449999999895226,GP_241009_BR1210,30.05168342590332
6.450000000069849,20221117_0815_BR-1210,30.02480697631836
6.450000000069849,20230111_0653_BR-1210,30.074153900146484
6.450000000069849,20230307_0737_BR-1210,29.92308807373047
6.450000000069849,20230504_0839_BR-1210,30.08108139038086
6.450000000069849,20230518_0856_BR-1210,30.013259887695312
6.450000000069849,20230615_0848_BR-1210,29.815792083740234
6.450000000069849,20240111_0851_BR-1210,29.96977043
6.450000000069849,20240502_0858_BR-1210,30.06334686279297
6.450000000069849,20240516_0838_BR-1210,30.063678741455078
6.450000000069849,GC_240625_BR1210,30.06911849975586
6.450000000069849,GP_240702_BR1210,30.094274520874023
6.450000000069849,GC_240730_BR1210,30.023395538330078
6.450000000069849,GP_241022_BR1210,29.907852172851562
6.46666666661622,20221028_0906_BR-1210,30.055526733398438
6.46666666661622,20221115_0832_BR-1210,29.92243766784668
6.46666666661622,20230307_0737_BR-1210,29.923221588134766
6.46666666661622,20230504_0839_BR-1210,30.09815788269043
6.46666666661622,20230518_0856_BR-1210,30.013559341430664
6.46666666661622,20230524_0902_BR-1210,29.96600342
6.46666666661622,20230615_0848_BR-1210,29.815383911132812
6.46666666661622,20230824_0925_BR-1210,29.815204620361328
6.46666666661622,20231023_1358_BR-1210,29.929771423339844
6.46666666661622,20240306_0847_BR-1210,30.16942596
6.46666666661622,20240502_0858_BR-1210,30.06328010559082
6.46666666661622,20240516_0838_BR-1210,30.063507080078125
6.46666666661622,GP_240702_BR1210,30.09425163269043
6.46666666661622,GC_240730_BR1210,30.02346420288086
6.46666666661622,GP_241009_BR1210,30.051652908325195
6.46666666661622,GP_241022_BR1210,29.907554626464844
6.466666666790843,20221117_0815_BR-1210,30.01979637145996
6.466666666790843,20230111_0653_BR-1210,30.077665328979492
6.466666666790843,20240111_0851_BR-1210,29.97187614
6.466666666790843,GC_240625_BR1210,30.069141387939453
6.483333333162591,20231023_1358_BR-1210,29.92980194091797
6.483333333337214,20221028_0906_BR-1210,30.055416107177734
6.483333333337214,20221115_0832_BR-1210,29.935230255126953
6.483333333337214,20221117_0815_BR-1210,30.014787673950195
6.483333333337214,20230111_0653_BR-1210,30.081178665161133
6.483333333337214,20230307_0737_BR-1210,29.923357009887695
6.483333333337214,20230504_0839_BR-1210,30.06915855407715
6.483333333337214,20230518_0856_BR-1210,30.013858795166016
6.483333333337214,20230524_0902_BR-1210,29.96574211
6.483333333337214,20230615_0848_BR-1210,29.81497573852539
6.483333333337214,20230824_0925_BR-1210,29.825197219848633
6.483333333337214,20240111_0851_BR-1210,29.97398186
6.483333333337214,20240306_0847_BR-1210,30.13638306
6.483333333337214,20240502_0858_BR-1210,30.06321144104004
6.483333333337214,20240516_0838_BR-1210,30.063335418701172
6.483333333337214,GC_240625_BR1210,30.069164276123047
6.483333333337214,GP_240702_BR1210,30.094228744506836
6.483333333337214,GC_240730_BR1210,30.023530960083008
6.483333333337214,GP_241009_BR1210,30.051624298095703
6.483333333337214,GP_241022_BR1210,29.907255172729492
6.499999999883585,20221028_0906_BR-1210,30.05530548095703
6.499999999883585,20221115_0832_BR-1210,29.94802474975586
6.499999999883585,20230524_0902_BR-1210,29.9654808
6.499999999883585,20230824_0925_BR-1210,29.835189819335938
6.499999999883585,20231023_1358_BR-1210,29.92983055114746
6.499999999883585,GP_241009_BR1210,30.051593780517578
6.500000000058208,20221117_0815_BR-1210,30.00977897644043
6.500000000058208,20230111_0653_BR-1210,30.084692001342773
6.500000000058208,20230307_0737_BR-1210,29.923490524291992
6.500000000058208,20230504_0839_BR-1210,30.019594192504883
6.500000000058208,20230518_0856_BR-1210,30.014158248901367
6.500000000058208,20230615_0848_BR-1210,29.8145694732666
6.500000000058208,20240111_0851_BR-1210,29.97608757
6.500000000058208,20240306_0847_BR-1210,30.10334015
6.500000000058208,20240502_0858_BR-1210,30.06314468383789
6.500000000058208,20240516_0838_BR-1210,30.06316375732422
6.500000000058208,GC_240625_BR1210,30.06918716430664
6.500000000058208,GP_240702_BR1210,30.094205856323242
6.500000000058208,GC_240730_BR1210,30.023597717285156
6.500000000058208,GP_241022_BR1210,29.906957626342773
6.5166666666045785,20221028_0906_BR-1210,30.055194854736328
6.5166666666045785,20221115_0832_BR-1210,29.960817337036133
6.5166666666045785,20230307_0737_BR-1210,29.923625946044922
6.5166666666045785,20230504_0839_BR-1210,29.97003173828125
6.5166666666045785,20230518_0856_BR-1210,30.01445770263672
6.5166666666045785,20230524_0902_BR-1210,29.9652195
6.5166666666045785,20230615_0848_BR-1210,29.81416130065918
6.5166666666045785,20230824_0925_BR-1210,29.845182418823242
6.5166666666045785,20231023_1358_BR-1210,29.929861068725586
6.5166666666045785,20240306_0847_BR-1210,30.07029533
6.5166666666045785,20240502_0858_BR-1210,30.063077926635742
6.5166666666045785,20240516_0838_BR-1210,30.062992095947266
6.5166666666045785,GP_240702_BR1210,30.09418487548828
6.5166666666045785,GC_240730_BR1210,30.023666381835938
6.5166666666045785,GP_241009_BR1210,30.051563262939453
6.5166666667792015,20221117_0815_BR-1210,30.00476837158203
6.5166666667792015,20230111_0653_BR-1210,30.08820343017578
6.5166666667792015,20240111_0851_BR-1210,29.97819328
6.5166666667792015,GC_240625_BR1210,30.0692081451416
6.5166666667792015,GP_241022_BR1210,29.906658172607422
6.533333333325572,20221028_0906_BR-1210,30.055086135864258
6.533333333325572,20221115_0832_BR-1210,29.973609924316406
6.533333333325572,20221117_0815_BR-1210,29.999759674072266
6.533333333325572,20230111_0653_BR-1210,30.091716766357422
6.533333333325572,20230307_0737_BR-1210,29.92375946044922
6.533333333325572,20230504_0839_BR-1210,29.920469284057617
6.533333333325572,20230518_0856_BR-1210,30.01475715637207
6.533333333325572,20230524_0902_BR-1210,29.96495819
6.533333333325572,20230615_0848_BR-1210,29.81375503540039
6.533333333325572,20230824_0925_BR-1210,29.855175018310547
6.533333333325572,20231023_1358_BR-1210,29.92989158630371
6.533333333325572,20240306_0847_BR-1210,30.03725243
6.533333333325572,20240502_0858_BR-1210,30.063011169433594
6.533333333325572,20240516_0838_BR-1210,30.06281852722168
6.533333333325572,GC_240625_BR1210,30.069231033325195
6.533333333325572,GP_240702_BR1210,30.094161987304688
6.533333333325572,GC_240730_BR1210,30.023733139038086
6.533333333325572,GP_241009_BR1210,30.05153465270996
6.533333333325572,GP_241022_BR1210,29.906360626220703
6.533333333500195,20240111_0851_BR-1210,29.98029709
6.549999999871943,20221028_0906_BR-1210,30.054975509643555
6.549999999871943,20221115_0832_BR-1210,29.986404418945312
6.549999999871943,20231023_1358_BR-1210,29.929920196533203
6.549999999871943,GP_241009_BR1210,30.051504135131836
6.550000000046566,20221117_0815_BR-1210,29.9947509765625
6.550000000046566,20230111_0653_BR-1210,30.095230102539062
6.550000000046566,20230307_0737_BR-1210,29.92389488220215
6.550000000046566,20230504_0839_BR-1210,29.87090492248535
6.550000000046566,20230518_0856_BR-1210,30.015056610107422
6.550000000046566,20230524_0902_BR-1210,29.96469688
6.550000000046566,20230615_0848_BR-1210,29.814159393310547
6.550000000046566,20230824_0925_BR-1210,29.86516761779785
6.550000000046566,20240111_0851_BR-1210,29.9824028
6.550000000046566,20240306_0847_BR-1210,30.00420952
6.550000000046566,20240502_0858_BR-1210,30.062944412231445
6.550000000046566,20240516_0838_BR-1210,30.062646865844727
6.550000000046566,GC_240625_BR1210,30.06925392150879
6.550000000046566,GP_240702_BR1210,30.094139099121094
6.550000000046566,GC_240730_BR1210,30.023801803588867
6.550000000046566,GP_241022_BR1210,29.90606117248535
6.566666666592937,20221028_0906_BR-1210,30.05486488342285
6.566666666592937,20221115_0832_BR-1210,29.999197006225586
6.566666666592937,20230307_0737_BR-1210,29.924028396606445
6.566666666592937,20230504_0839_BR-1210,29.82134246826172
6.566666666592937,20230518_0856_BR-1210,30.015356063842773
6.566666666592937,20230524_0902_BR-1210,29.96443558
6.566666666592937,20230615_0848_BR-1210,29.81458282470703
6.566666666592937,20230824_0925_BR-1210,29.875160217285156
6.566666666592937,20231023_1358_BR-1210,29.929950714111328
6.566666666592937,20240306_0847_BR-1210,29.97116661
6.566666666592937,20240502_0858_BR-1210,30.062875747680664
6.566666666592937,20240516_0838_BR-1210,30.062475204467773
6.566666666592937,GC_240730_BR1210,30.023868560791016
6.566666666592937,GP_241009_BR1210,30.05147361755371
6.56666666676756,20221117_0815_BR-1210,29.9897403717041
6.56666666676756,20230111_0653_BR-1210,30.09874153137207
6.56666666676756,20240111_0851_BR-1210,29.98450851
6.56666666676756,GC_240625_BR1210,30.069276809692383
6.56666666676756,GP_240702_BR1210,30.0941162109375
6.56666666676756,GP_241022_BR1210,29.905763626098633
6.583333333313931,20221028_0906_BR-1210,30.05475425720215
6.583333333313931,20221115_0832_BR-1210,30.01198959350586
6.583333333313931,20221117_0815_BR-1210,29.984731674194336
6.583333333313931,20230111_0653_BR-1210,30.10225486755371
6.583333333313931,20230307_0737_BR-1210,29.924163818359375
6.583333333313931,20230504_0839_BR-1210,29.80921173095703
6.583333333313931,20230518_0856_BR-1210,30.015653610229492
6.583333333313931,20230524_0902_BR-1210,29.96417427
6.583333333313931,20230615_0848_BR-1210,29.815006256103516
6.583333333313931,20230824_0925_BR-1210,29.88515281677246
6.583333333313931,20231023_1358_BR-1210,29.929981231689453
6.583333333313931,20240306_0847_BR-1210,29.9381218
6.583333333313931,20240502_0858_BR-1210,30.062808990478516
6.583333333313931,20240516_0838_BR-1210,30.06230354309082
6.583333333313931,GC_240625_BR1210,30.069297790527344
6.583333333313931,GP_240702_BR1210,30.09409523010254
6.583333333313931,GC_240730_BR1210,30.023935317993164
6.583333333313931,GP_241009_BR1210,30.05144500732422
6.583333333313931,GP_241022_BR1210,29.90546417236328
6.583333333488554,20240111_0851_BR-1210,29.98661423
6.599999999860302,20231023_1358_BR-1210,29.930009841918945
6.600000000034925,20221028_0906_BR-1210,30.054645538330078
6.600000000034925,20221115_0832_BR-1210,30.024784088134766
6.600000000034925,20221117_0815_BR-1210,29.97972297668457
6.600000000034925,20230111_0653_BR-1210,30.10576629638672
6.600000000034925,20230307_0737_BR-1210,29.924297332763672
6.600000000034925,20230504_0839_BR-1210,29.82672119140625
6.600000000034925,20230518_0856_BR-1210,30.015953063964844
6.600000000034925,20230524_0902_BR-1210,29.96391296
6.600000000034925,20230615_0848_BR-1210,29.8154296875
6.600000000034925,20230824_0925_BR-1210,29.895145416259766
6.600000000034925,20240111_0851_BR-1210,29.98871803
6.600000000034925,20240306_0847_BR-1210,29.91398048
6.600000000034925,20240502_0858_BR-1210,30.062742233276367
6.600000000034925,20240516_0838_BR-1210,30.062131881713867
6.600000000034925,GC_240625_BR1210,30.069320678710938
6.600000000034925,GP_240702_BR1210,30.094072341918945
6.600000000034925,GC_240730_BR1210,30.024003982543945
6.600000000034925,GP_241009_BR1210,30.051414489746094
6.600000000034925,GP_241022_BR1210,29.905166625976562
6.616666666581295,20221028_0906_BR-1210,30.054534912109375
6.616666666581295,20221115_0832_BR-1210,30.03757667541504
6.616666666581295,20230504_0839_BR-1210,29.84423065185547
6.616666666581295,20230518_0856_BR-1210,30.016252517700195
6.616666666581295,20230524_0902_BR-1210,29.96365166
6.616666666581295,20230615_0848_BR-1210,29.81585121154785
6.616666666581295,20230824_0925_BR-1210,29.90513801574707
6.616666666581295,20231023_1358_BR-1210,29.93004035949707
6.616666666581295,20240306_0847_BR-1210,29.91434669
6.616666666581295,20240502_0858_BR-1210,30.06267547607422
6.616666666581295,20240516_0838_BR-1210,30.061960220336914
6.616666666581295,GC_240730_BR1210,30.024070739746094
6.616666666581295,GP_241009_BR1210,30.0513858795166
6.616666666755918,20221117_0815_BR-1210,29.974712371826172
6.616666666755918,20230111_0653_BR-1210,30.10927963256836
6.616666666755918,20230307_0737_BR-1210,29.9244327545166
6.616666666755918,20240111_0851_BR-1210,29.99082375
6.616666666755918,GC_240625_BR1210,30.06934356689453
6.616666666755918,GP_240702_BR1210,30.09404945373535
6.616666666755918,GP_241022_BR1210,29.90486717224121
6.633333333302289,20221028_0906_BR-1210,30.054424285888672
6.633333333302289,20221115_0832_BR-1210,30.050371170043945
6.633333333302289,20230307_0737_BR-1210,29.9245662689209
6.633333333302289,20230504_0839_BR-1210,29.861740112304688
6.633333333302289,20230518_0856_BR-1210,30.016551971435547
6.633333333302289,20230524_0902_BR-1210,29.96339035
6.633333333302289,20230615_0848_BR-1210,29.816274642944336
6.633333333302289,20230824_0925_BR-1210,29.915130615234375
6.633333333302289,20231023_1358_BR-1210,29.930070877075195
6.633333333302289,20240306_0847_BR-1210,29.91471291
6.633333333302289,20240502_0858_BR-1210,30.062606811523438
6.633333333302289,20240516_0838_BR-1210,30.06178855895996
6.633333333302289,GC_240625_BR1210,30.069366455078125
6.633333333302289,GP_240702_BR1210,30.094026565551758
6.633333333302289,GC_240730_BR1210,30.024137496948242
6.633333333302289,GP_241009_BR1210,30.051355361938477
6.633333333302289,GP_241022_BR1210,29.904569625854492
6.633333333476912,20221117_0815_BR-1210,29.969703674316406
6.633333333476912,20230111_0653_BR-1210,30.11279296875
6.633333333476912,20240111_0851_BR-1210,29.99292946
6.64999999984866,20231023_1358_BR-1210,29.930099487304688
6.650000000023283,20221028_0906_BR-1210,30.05431365966797
6.650000000023283,20221115_0832_BR-1210,30.0090389251709
6.650000000023283,20221117_0815_BR-1210,29.96469497680664
6.650000000023283,20230111_0653_BR-1210,30.116304397583008
6.650000000023283,20230307_0737_BR-1210,29.924701690673828
6.650000000023283,20230504_0839_BR-1210,29.879247665405273
6.650000000023283,20230518_0856_BR-1210,30.0168514251709
6.650000000023283,20230524_0902_BR-1210,29.96312904
6.650000000023283,20230615_0848_BR-1210,29.81669807434082
6.650000000023283,20230824_0925_BR-1210,29.92512321472168
6.650000000023283,20240111_0851_BR-1210,29.99503517
6.650000000023283,20240306_0847_BR-1210,29.91507721
6.650000000023283,20240502_0858_BR-1210,30.06254005432129
6.650000000023283,20240516_0838_BR-1210,30.061616897583008
6.650000000023283,GC_240625_BR1210,30.069387435913086
6.650000000023283,GP_240702_BR1210,30.094005584716797
6.650000000023283,GC_240730_BR1210,30.024206161499023
6.650000000023283,GP_241009_BR1210,30.05132484436035
6.650000000023283,GP_241022_BR1210,29.90427017211914
6.666666666569654,20221028_0906_BR-1210,30.0542049407959
6.666666666569654,20221115_0832_BR-1210,29.951213836669922
6.666666666569654,20230524_0902_BR-1210,29.96286774
6.666666666569654,20230824_0925_BR-1210,29.935115814208984
6.666666666569654,20231023_1358_BR-1210,29.930130004882812
6.666666666569654,20240306_0847_BR-1210,29.91544342
6.666666666569654,20240516_0838_BR-1210,30.061445236206055
6.666666666569654,GP_241009_BR1210,30.05129623413086
6.666666666744277,20221117_0815_BR-1210,29.959684371948242
6.666666666744277,20230111_0653_BR-1210,30.11981773376465
6.666666666744277,20230307_0737_BR-1210,29.924835205078125
6.666666666744277,20230504_0839_BR-1210,29.896757125854492
6.666666666744277,20230518_0856_BR-1210,30.01715087890625
6.666666666744277,20230615_0848_BR-1210,29.817121505737305
6.666666666744277,20240111_0851_BR-1210,29.99713898
6.666666666744277,20240502_0858_BR-1210,30.06247329711914
6.666666666744277,GC_240625_BR1210,30.06941032409668
6.666666666744277,GP_240702_BR1210,30.093982696533203
6.666666666744277,GC_240730_BR1210,30.024272918701172
6.666666666744277,GP_241022_BR1210,29.903972625732422
6.683333333290648,20221028_0906_BR-1210,30.054094314575195
6.683333333290648,20221115_0832_BR-1210,29.893388748168945
6.683333333290648,20230307_0737_BR-1210,29.924970626831055
6.683333333290648,20230504_0839_BR-1210,29.91426658630371
6.683333333290648,20230518_0856_BR-1210,30.0174503326416
6.683333333290648,20230524_0902_BR-1210,29.96260643
6.683333333290648,20230615_0848_BR-1210,29.81754493713379
6.683333333290648,20230824_0925_BR-1210,29.94510841369629
6.683333333290648,20231023_1358_BR-1210,29.930160522460938
6.683333333290648,20240306_0847_BR-1210,29.91580963
6.683333333290648,20240502_0858_BR-1210,30.062406539916992
6.683333333290648,20240516_0838_BR-1210,30.0612735748291
6.683333333290648,GC_240625_BR1210,30.069433212280273
6.683333333290648,GP_240702_BR1210,30.09395980834961
6.683333333290648,GC_240730_BR1210,30.024341583251953
6.683333333290648,GP_241009_BR1210,30.051265716552734
6.683333333290648,GP_241022_BR1210,29.90367317199707
6.683333333465271,20221117_0815_BR-1210,29.954675674438477
6.683333333465271,20230111_0653_BR-1210,30.12333106994629
6.683333333465271,20240111_0851_BR-1210,29.99924469
6.6999999998370185,20231023_1358_BR-1210,29.93018913269043
6.7000000000116415,20221028_0906_BR-1210,30.053983688354492
6.7000000000116415,20221115_0832_BR-1210,29.8355655670166
6.7000000000116415,20221117_0815_BR-1210,29.94966697692871
6.7000000000116415,20230111_0653_BR-1210,30.126842498779297
6.7000000000116415,20230307_0737_BR-1210,29.92510414123535
6.7000000000116415,20230504_0839_BR-1210,29.93177604675293
6.7000000000116415,20230518_0856_BR-1210,30.017749786376953
6.7000000000116415,20230524_0902_BR-1210,29.96234512
6.7000000000116415,20230615_0848_BR-1210,29.81796646118164
6.7000000000116415,20230824_0925_BR-1210,29.955101013183594
6.7000000000116415,20240111_0851_BR-1210,30.0013504
6.7000000000116415,20240306_0847_BR-1210,29.91617584
6.7000000000116415,20240502_0858_BR-1210,30.062339782714844
6.7000000000116415,20240516_0838_BR-1210,30.06110191345215
6.7000000000116415,GC_240625_BR1210,30.069456100463867
6.7000000000116415,GP_240702_BR1210,30.093936920166016
6.7000000000116415,GC_240730_BR1210,30.0244083404541
6.7000000000116415,GP_241009_BR1210,30.05123519897461
6.7000000000116415,GP_241022_BR1210,29.90337562561035
6.716666666558012,20221028_0906_BR-1210,30.05387306213379
6.716666666558012,20221115_0832_BR-1210,29.777740478515625
6.716666666558012,20230524_0902_BR-1210,29.96208382
6.716666666558012,20230824_0925_BR-1210,29.9650936126709
6.716666666558012,20231023_1358_BR-1210,29.930219650268555
6.716666666558012,20240306_0847_BR-1210,29.91654015
6.716666666558012,GP_241009_BR1210,30.051206588745117
6.716666666732635,20221117_0815_BR-1210,29.944656372070312
6.716666666732635,20230111_0653_BR-1210,30.130355834960938
6.716666666732635,20230307_0737_BR-1210,29.92523956298828
6.716666666732635,20230504_0839_BR-1210,29.94928550720215
6.716666666732635,20230518_0856_BR-1210,30.018049240112305
6.716666666732635,20230615_0848_BR-1210,29.818389892578125
6.716666666732635,20240111_0851_BR-1210,30.00345612
6.716666666732635,20240502_0858_BR-1210,30.062271118164062
6.716666666732635,20240516_0838_BR-1210,30.060930252075195
6.716666666732635,GC_240625_BR1210,30.069477081298828
6.716666666732635,GP_240702_BR1210,30.093915939331055
6.716666666732635,GC_240730_BR1210,30.02447509765625
6.716666666732635,GP_241022_BR1210,29.903076171875
6.733333333279006,20221028_0906_BR-1210,30.05376434326172
6.733333333279006,20221115_0832_BR-1210,29.84851837158203
6.733333333279006,20230307_0737_BR-1210,29.925373077392578
6.733333333279006,20230504_0839_BR-1210,29.966793060302734
6.733333333279006,20230518_0856_BR-1210,30.018348693847656
6.733333333279006,20230524_0902_BR-1210,29.96182251
6.733333333279006,20230615_0848_BR-1210,29.81881332397461
6.733333333279006,20230824_0925_BR-1210,29.975086212158203
6.733333333279006,20231023_1358_BR-1210,29.93025016784668
6.733333333279006,20240306_0847_BR-1210,29.91690636
6.733333333279006,20240502_0858_BR-1210,30.062204360961914
6.733333333279006,20240516_0838_BR-1210,30.060758590698242
6.733333333279006,GP_240702_BR1210,30.09389305114746
6.733333333279006,GC_240730_BR1210,30.02454376220703
6.733333333279006,GP_241009_BR1210,30.051176071166992
6.733333333279006,GP_241022_BR1210,29.90277862548828
6.733333333453629,20221117_0815_BR-1210,29.939647674560547
6.733333333453629,20230111_0653_BR-1210,30.133867263793945
6.733333333453629,20240111_0851_BR-1210,30.00555992
6.733333333453629,GC_240625_BR1210,30.069499969482422
6.75,20221028_0906_BR-1210,30.053653717041016
6.75,20221115_0832_BR-1210,29.993824005126953
6.75,20221117_0815_BR-1210,29.93463897705078
6.75,20230111_0653_BR-1210,30.137380599975586
6.75,20230307_0737_BR-1210,29.925508499145508
6.75,20230504_0839_BR-1210,29.95980453491211
6.75,20230518_0856_BR-1210,30.018648147583008
6.75,20230524_0902_BR-1210,29.9615612
6.75,20230615_0848_BR-1210,29.819236755371094
6.75,20230824_0925_BR-1210,29.985078811645508
6.75,20231023_1358_BR-1210,29.930278778076172
6.75,20240111_0851_BR-1210,30.00766563
6.75,20240306_0847_BR-1210,29.91727257
6.75,20240502_0858_BR-1210,30.062137603759766
6.75,20240516_0838_BR-1210,30.060585021972656
6.75,GC_240625_BR1210,30.069522857666016
6.75,GP_240702_BR1210,30.093870162963867
6.75,GC_240730_BR1210,30.02461051940918
6.75,GP_241009_BR1210,30.051145553588867
6.75,GP_241022_BR1210,29.90247917175293
6.766666666546371,20221028_0906_BR-1210,30.053543090820312
6.766666666546371,20221115_0832_BR-1210,30.139131546020508
6.766666666546371,20230524_0902_BR-1210,29.9612999
6.766666666546371,20230824_0925_BR-1210,29.995071411132812
6.766666666546371,20231023_1358_BR-1210,29.930309295654297
6.766666666546371,GP_241009_BR1210,30.051116943359375
6.766666666720994,20221117_0815_BR-1210,29.929628372192383
6.766666666720994,20230111_0653_BR-1210,30.140893936157227
6.766666666720994,20230307_0737_BR-1210,29.925642013549805
6.766666666720994,20230504_0839_BR-1210,29.951744079589844
6.766666666720994,20230518_0856_BR-1210,30.01894760131836
6.766666666720994,20230615_0848_BR-1210,29.819660186767578
6.766666666720994,20240111_0851_BR-1210,30.00977135
6.766666666720994,20240306_0847_BR-1210,29.91763878
6.766666666720994,20240502_0858_BR-1210,30.062070846557617
6.766666666720994,20240516_0838_BR-1210,30.060413360595703
6.766666666720994,GC_240625_BR1210,30.06954574584961
6.766666666720994,GP_240702_BR1210,30.093847274780273
6.766666666720994,GC_240730_BR1210,30.024677276611328
6.766666666720994,GP_241022_BR1210,29.90218162536621
6.783333333267365,20221028_0906_BR-1210,30.05343246459961
6.783333333267365,20221115_0832_BR-1210,30.28443717956543
6.783333333267365,20230307_0737_BR-1210,29.925777435302734
6.783333333267365,20230504_0839_BR-1210,29.94368553161621
6.783333333267365,20230518_0856_BR-1210,30.01924705505371
6.783333333267365,20230524_0902_BR-1210,29.96103859
6.783333333267365,20230615_0848_BR-1210,29.82008171081543
6.783333333267365,20230824_0925_BR-1210,30.005064010620117
6.783333333267365,20231023_1358_BR-1210,29.930339813232422
6.783333333267365,20240306_0847_BR-1210,29.91800308
6.783333333267365,20240502_0858_BR-1210,30.062002182006836
6.783333333267365,20240516_0838_BR-1210,30.06024169921875
6.783333333267365,GP_240702_BR1210,30.093826293945312
6.783333333267365,GC_240730_BR1210,30.02474594116211
6.783333333267365,GP_241009_BR1210,30.05108642578125
6.783333333441988,20221117_0815_BR-1210,29.924619674682617
6.783333333441988,20230111_0653_BR-1210,30.144405364990234
6.783333333441988,20240111_0851_BR-1210,30.01187706
6.783333333441988,GC_240625_BR1210,30.06956672668457
6.783333333441988,GP_241022_BR1210,29.90188217163086
