Time (hours),Batch, pH_PV
5.2000000000116415,20240111_0851_BR-1210,6.219561577
5.2000000000116415,20240306_0847_BR-1210,6.365749836
5.2000000000116415,20240502_0858_BR-1210,6.470789909362793
5.2000000000116415,20240516_0838_BR-1210,6.56050968170166
5.2000000000116415,GC_240625_BR1210,6.533772945404053
5.2000000000116415,GP_240702_BR1210,6.333676815032959
5.2000000000116415,GC_240730_BR1210,6.30465841293335
5.2000000000116415,GP_241009_BR1210,6.4761576652526855
5.2000000000116415,GP_241022_BR1210,6.227216720581055
5.216666666558012,20221028_0906_BR-1210,6.570404052734375
5.216666666558012,20221115_0832_BR-1210,6.394556999206543
5.216666666558012,20230524_0902_BR-1210,6.38944
5.216666666558012,20230824_0925_BR-1210,6.420626163482666
5.216666666558012,20231023_1358_BR-1210,6.1489481925964355
5.216666666558012,20240306_0847_BR-1210,6.363732815
5.216666666558012,GP_241009_BR1210,6.474874496459961
5.216666666732635,20221117_0815_BR-1210,6.128249168395996
5.216666666732635,20230111_0653_BR-1210,6.6501545906066895
5.216666666732635,20230307_0737_BR-1210,6.371397972106934
5.216666666732635,20230504_0839_BR-1210,6.446522235870361
5.216666666732635,20230518_0856_BR-1210,6.661940574645996
5.216666666732635,20230615_0848_BR-1210,6.463643550872803
5.216666666732635,20240111_0851_BR-1210,6.217691422
5.216666666732635,20240502_0858_BR-1210,6.469634056091309
5.216666666732635,20240516_0838_BR-1210,6.559393882751465
5.216666666732635,GC_240625_BR1210,6.532688617706299
5.216666666732635,GP_240702_BR1210,6.33243465423584
5.216666666732635,GC_240730_BR1210,6.3046417236328125
5.216666666732635,GP_241022_BR1210,6.226191997528076
5.233333333279006,20221028_0906_BR-1210,6.569021701812744
5.233333333279006,20221115_0832_BR-1210,6.3923187255859375
5.233333333279006,20230307_0737_BR-1210,6.369350433349609
5.233333333279006,20230504_0839_BR-1210,6.444684982299805
5.233333333279006,20230518_0856_BR-1210,6.660856246948242
5.233333333279006,20230524_0902_BR-1210,6.387474
5.233333333279006,20230615_0848_BR-1210,6.4618377685546875
5.233333333279006,20230824_0925_BR-1210,6.418357849121094
5.233333333279006,20231023_1358_BR-1210,6.146908760070801
5.233333333279006,20240306_0847_BR-1210,6.361715317
5.233333333279006,20240502_0858_BR-1210,6.468478679656982
5.233333333279006,20240516_0838_BR-1210,6.5582780838012695
5.233333333279006,GP_240702_BR1210,6.331192493438721
5.233333333279006,GC_240730_BR1210,6.304625511169434
5.233333333279006,GP_241009_BR1210,6.473591327667236
5.233333333279006,GP_241022_BR1210,6.2251667976379395
5.233333333453629,20221117_0815_BR-1210,6.125708103179932
5.233333333453629,20230111_0653_BR-1210,6.648891925811768
5.233333333453629,20240111_0851_BR-1210,6.215821266
5.233333333453629,GC_240625_BR1210,6.531604290008545
5.25,20221028_0906_BR-1210,6.567639350891113
5.25,20221115_0832_BR-1210,6.39008092880249
5.25,20221117_0815_BR-1210,6.123167514801025
5.25,20230111_0653_BR-1210,6.647629737854004
5.25,20230307_0737_BR-1210,6.367302894592285
5.25,20230504_0839_BR-1210,6.442848205566406
5.25,20230518_0856_BR-1210,6.659771919250488
5.25,20230524_0902_BR-1210,6.385508
5.25,20230615_0848_BR-1210,6.460031509399414
5.25,20230824_0925_BR-1210,6.4160895347595215
5.25,20231023_1358_BR-1210,6.144869327545166
5.25,20240111_0851_BR-1210,6.213951588
5.25,20240306_0847_BR-1210,6.359698296
5.25,20240502_0858_BR-1210,6.467322826385498
5.25,20240516_0838_BR-1210,6.557162284851074
5.25,GC_240625_BR1210,6.530519962310791
5.25,GP_240702_BR1210,6.329950332641602
5.25,GC_240730_BR1210,6.3046088218688965
5.25,GP_241009_BR1210,6.47230863571167
5.25,GP_241022_BR1210,6.224142074584961
5.266666666546371,20221028_0906_BR-1210,6.566256523132324
5.266666666546371,20221115_0832_BR-1210,6.387842655181885
5.266666666546371,20230524_0902_BR-1210,6.383541
5.266666666546371,20230824_0925_BR-1210,6.413821697235107
5.266666666546371,20231023_1358_BR-1210,6.142829895019531
5.266666666546371,GP_241009_BR1210,6.471025466918945
5.266666666720994,20221117_0815_BR-1210,6.120626449584961
5.266666666720994,20230111_0653_BR-1210,6.646367073059082
5.266666666720994,20230307_0737_BR-1210,6.365255355834961
5.266666666720994,20230504_0839_BR-1210,6.44101095199585
5.266666666720994,20230518_0856_BR-1210,6.658687114715576
5.266666666720994,20230615_0848_BR-1210,6.458225727081299
5.266666666720994,20240111_0851_BR-1210,6.212081432
5.266666666720994,20240306_0847_BR-1210,6.357681274
5.266666666720994,20240502_0858_BR-1210,6.466166973114014
5.266666666720994,20240516_0838_BR-1210,6.556046485900879
5.266666666720994,GC_240625_BR1210,6.529435634613037
5.266666666720994,GP_240702_BR1210,6.328708171844482
5.266666666720994,GC_240730_BR1210,6.304592132568359
5.266666666720994,GP_241022_BR1210,6.223116874694824
5.283333333267365,20221028_0906_BR-1210,6.564874172210693
5.283333333267365,20221115_0832_BR-1210,6.385604381561279
5.283333333267365,20230307_0737_BR-1210,6.363207817077637
5.283333333267365,20230504_0839_BR-1210,6.439174175262451
5.283333333267365,20230518_0856_BR-1210,6.657602787017822
5.283333333267365,20230524_0902_BR-1210,6.381575
5.283333333267365,20230615_0848_BR-1210,6.456419944763184
5.283333333267365,20230824_0925_BR-1210,6.411553382873535
5.283333333267365,20231023_1358_BR-1210,6.140790939331055
5.283333333267365,20240306_0847_BR-1210,6.355664253
5.283333333267365,20240502_0858_BR-1210,6.465011119842529
5.283333333267365,20240516_0838_BR-1210,6.554931163787842
5.283333333267365,GP_240702_BR1210,6.327465534210205
5.283333333267365,GC_240730_BR1210,6.304575443267822
5.283333333267365,GP_241009_BR1210,6.469742298126221
5.283333333441988,20221117_0815_BR-1210,6.118085861206055
5.283333333441988,20230111_0653_BR-1210,6.64510440826416
5.283333333441988,20240111_0851_BR-1210,6.210211277
5.283333333441988,GC_240625_BR1210,6.528351306915283
5.283333333441988,GP_241022_BR1210,6.222092151641846
5.2999999999883585,20221028_0906_BR-1210,6.563491344451904
5.2999999999883585,20221115_0832_BR-1210,6.383366107940674
5.2999999999883585,20221117_0815_BR-1210,6.11554479598999
5.2999999999883585,20230111_0653_BR-1210,6.643841743469238
5.2999999999883585,20230307_0737_BR-1210,6.3611602783203125
5.2999999999883585,20230504_0839_BR-1210,6.4373369216918945
5.2999999999883585,20230518_0856_BR-1210,6.656518459320068
5.2999999999883585,20230524_0902_BR-1210,6.379609
5.2999999999883585,20230615_0848_BR-1210,6.45461368560791
5.2999999999883585,20230824_0925_BR-1210,6.409285068511963
5.2999999999883585,20231023_1358_BR-1210,6.13875150680542
5.2999999999883585,20240306_0847_BR-1210,6.353647232
5.2999999999883585,20240502_0858_BR-1210,6.463855743408203
5.2999999999883585,20240516_0838_BR-1210,6.5538153648376465
5.2999999999883585,GC_240625_BR1210,6.527266979217529
5.2999999999883585,GP_240702_BR1210,6.326223373413086
5.2999999999883585,GC_240730_BR1210,6.3027238845825195
5.2999999999883585,GP_241009_BR1210,6.468459129333496
5.2999999999883585,GP_241022_BR1210,6.221066951751709
5.3000000001629815,20240111_0851_BR-1210,6.208341122
5.316666666534729,20221028_0906_BR-1210,6.5620317459106445
5.316666666534729,20221115_0832_BR-1210,6.381127834320068
5.316666666534729,20231023_1358_BR-1210,6.136712074279785
5.316666666709352,20221117_0815_BR-1210,6.113003730773926
5.316666666709352,20230111_0653_BR-1210,6.642579555511475
5.316666666709352,20230307_0737_BR-1210,6.359112739562988
5.316666666709352,20230504_0839_BR-1210,6.435500144958496
5.316666666709352,20230518_0856_BR-1210,6.6554341316223145
5.316666666709352,20230524_0902_BR-1210,6.377643
5.316666666709352,20230615_0848_BR-1210,6.452807903289795
5.316666666709352,20230824_0925_BR-1210,6.407017230987549
5.316666666709352,20240111_0851_BR-1210,6.206470966
5.316666666709352,20240306_0847_BR-1210,6.351629734
5.316666666709352,20240502_0858_BR-1210,6.462699890136719
5.316666666709352,20240516_0838_BR-1210,6.552699565887451
5.316666666709352,GC_240625_BR1210,6.526182174682617
5.316666666709352,GP_240702_BR1210,6.324981212615967
5.316666666709352,GC_240730_BR1210,6.300037860870361
5.316666666709352,GP_241009_BR1210,6.46717643737793
5.316666666709352,GP_241022_BR1210,6.220041751861572
5.333333333255723,20221028_0906_BR-1210,6.560104846954346
5.333333333255723,20221115_0832_BR-1210,6.378889560699463
5.333333333255723,20230504_0839_BR-1210,6.4336628913879395
5.333333333255723,20230518_0856_BR-1210,6.6543498039245605
5.333333333255723,20230524_0902_BR-1210,6.375676
5.333333333255723,20230615_0848_BR-1210,6.4510016441345215
5.333333333255723,20230824_0925_BR-1210,6.404748916625977
5.333333333255723,20231023_1358_BR-1210,6.13467264175415
5.333333333255723,20240306_0847_BR-1210,6.349612713
5.333333333255723,20240502_0858_BR-1210,6.461544036865234
5.333333333255723,20240516_0838_BR-1210,6.551583766937256
5.333333333255723,GC_240730_BR1210,6.297351837158203
5.333333333255723,GP_241009_BR1210,6.465893268585205
5.333333333430346,20221117_0815_BR-1210,6.1104631423950195
5.333333333430346,20230111_0653_BR-1210,6.641316890716553
5.333333333430346,20230307_0737_BR-1210,6.357065200805664
5.333333333430346,20240111_0851_BR-1210,6.204601288
5.333333333430346,GC_240625_BR1210,6.525097846984863
5.333333333430346,GP_240702_BR1210,6.323739051818848
5.333333333430346,GP_241022_BR1210,6.219017028808594
5.349999999976717,20221028_0906_BR-1210,6.558178424835205
5.349999999976717,20221115_0832_BR-1210,6.376651287078857
5.349999999976717,20221117_0815_BR-1210,6.107922077178955
5.349999999976717,20230307_0737_BR-1210,6.35501766204834
5.349999999976717,20230504_0839_BR-1210,6.431825637817383
5.349999999976717,20230518_0856_BR-1210,6.653265476226807
5.349999999976717,20230524_0902_BR-1210,6.37371
5.349999999976717,20230615_0848_BR-1210,6.449195861816406
5.349999999976717,20230824_0925_BR-1210,6.402480602264404
5.349999999976717,20231023_1358_BR-1210,6.132633209228516
5.349999999976717,20240306_0847_BR-1210,6.347595692
5.349999999976717,20240502_0858_BR-1210,6.46038818359375
5.349999999976717,20240516_0838_BR-1210,6.550468444824219
5.349999999976717,GC_240625_BR1210,6.524013519287109
5.349999999976717,GP_240702_BR1210,6.3224968910217285
5.349999999976717,GC_240730_BR1210,6.294665336608887
5.349999999976717,GP_241009_BR1210,6.4646100997924805
5.349999999976717,GP_241022_BR1210,6.217991828918457
5.35000000015134,20230111_0653_BR-1210,6.640054225921631
5.35000000015134,20240111_0851_BR-1210,6.202731133
5.366666666523088,20231023_1358_BR-1210,6.130593776702881
5.366666666697711,20221028_0906_BR-1210,6.556251525878906
5.366666666697711,20221115_0832_BR-1210,6.374413013458252
5.366666666697711,20221117_0815_BR-1210,6.105381011962891
5.366666666697711,20230111_0653_BR-1210,6.638791561126709
5.366666666697711,20230307_0737_BR-1210,6.352970123291016
5.366666666697711,20230504_0839_BR-1210,6.429988861083984
5.366666666697711,20230518_0856_BR-1210,6.6521806716918945
5.366666666697711,20230524_0902_BR-1210,6.371744
5.366666666697711,20230615_0848_BR-1210,6.447390079498291
5.366666666697711,20230824_0925_BR-1210,6.40021276473999
5.366666666697711,20240111_0851_BR-1210,6.200860977
5.366666666697711,20240306_0847_BR-1210,6.345578671
5.366666666697711,20240502_0858_BR-1210,6.459232807159424
5.366666666697711,20240516_0838_BR-1210,6.549352645874023
5.366666666697711,GC_240625_BR1210,6.5229291915893555
5.366666666697711,GP_240702_BR1210,6.321254730224609
5.366666666697711,GC_240730_BR1210,6.2919793128967285
5.366666666697711,GP_241009_BR1210,6.463327407836914
5.366666666697711,GP_241022_BR1210,6.2169671058654785
5.383333333244082,20221028_0906_BR-1210,6.554324626922607
5.383333333244082,20221115_0832_BR-1210,6.3721747398376465
5.383333333244082,20230524_0902_BR-1210,6.369778
5.383333333244082,20230824_0925_BR-1210,6.397944450378418
5.383333333244082,20231023_1358_BR-1210,6.128554344177246
5.383333333244082,20240306_0847_BR-1210,6.343561172
5.383333333244082,20240502_0858_BR-1210,6.4580769538879395
5.383333333244082,20240516_0838_BR-1210,6.548236846923828
5.383333333244082,GP_241009_BR1210,6.4620442390441895
5.383333333418705,20221117_0815_BR-1210,6.102840423583984
5.383333333418705,20230111_0653_BR-1210,6.637528896331787
5.383333333418705,20230307_0737_BR-1210,6.350922584533691
5.383333333418705,20230504_0839_BR-1210,6.428151607513428
5.383333333418705,20230518_0856_BR-1210,6.651096343994141
5.383333333418705,20230615_0848_BR-1210,6.445583820343018
5.383333333418705,20240111_0851_BR-1210,6.198990822
5.383333333418705,GC_240625_BR1210,6.521844863891602
5.383333333418705,GP_240702_BR1210,6.320012092590332
5.383333333418705,GC_240730_BR1210,6.289292812347412
5.383333333418705,GP_241022_BR1210,6.215941905975342
5.399999999965075,20221028_0906_BR-1210,6.552397727966309
5.399999999965075,20221115_0832_BR-1210,6.369936466217041
5.399999999965075,20230307_0737_BR-1210,6.348875045776367
5.399999999965075,20230504_0839_BR-1210,6.426314830780029
5.399999999965075,20230518_0856_BR-1210,6.650012016296387
5.399999999965075,20230524_0902_BR-1210,6.367811
5.399999999965075,20230615_0848_BR-1210,6.443778038024902
5.399999999965075,20230824_0925_BR-1210,6.395676136016846
5.399999999965075,20231023_1358_BR-1210,6.1265153884887695
5.399999999965075,20240306_0847_BR-1210,6.341544151
5.399999999965075,20240502_0858_BR-1210,6.456921100616455
5.399999999965075,20240516_0838_BR-1210,6.547121047973633
5.399999999965075,GC_240625_BR1210,6.520760536193848
5.399999999965075,GP_240702_BR1210,6.318769931793213
5.399999999965075,GC_240730_BR1210,6.286606788635254
5.399999999965075,GP_241009_BR1210,6.460761070251465
5.399999999965075,GP_241022_BR1210,6.214917182922363
5.400000000139698,20221117_0815_BR-1210,6.10029935836792
5.400000000139698,20230111_0653_BR-1210,6.636266708374023
5.400000000139698,20240111_0851_BR-1210,6.197120667
5.416666666511446,20231023_1358_BR-1210,6.124475955963135
5.416666666686069,20221028_0906_BR-1210,6.55047082901001
5.416666666686069,20221115_0832_BR-1210,6.367698669433594
5.416666666686069,20221117_0815_BR-1210,6.097758769989014
5.416666666686069,20230111_0653_BR-1210,6.635004043579102
5.416666666686069,20230307_0737_BR-1210,6.346827507019043
5.416666666686069,20230504_0839_BR-1210,6.424477577209473
5.416666666686069,20230518_0856_BR-1210,6.648927688598633
5.416666666686069,20230524_0902_BR-1210,6.365845
5.416666666686069,20230615_0848_BR-1210,6.441971778869629
5.416666666686069,20230824_0925_BR-1210,6.393407821655273
5.416666666686069,20240111_0851_BR-1210,6.195250988
5.416666666686069,20240306_0847_BR-1210,6.33952713
5.416666666686069,20240502_0858_BR-1210,6.455765247344971
5.416666666686069,20240516_0838_BR-1210,6.5460052490234375
5.416666666686069,GC_240625_BR1210,6.519676208496094
5.416666666686069,GP_240702_BR1210,6.317527770996094
5.416666666686069,GC_240730_BR1210,6.283920764923096
5.416666666686069,GP_241009_BR1210,6.45947790145874
5.416666666686069,GP_241022_BR1210,6.213891983032227
5.43333333323244,20221028_0906_BR-1210,6.548543930053711
5.43333333323244,20221115_0832_BR-1210,6.365460395812988
5.43333333323244,20230524_0902_BR-1210,6.363879
5.43333333323244,20230824_0925_BR-1210,6.391139984130859
5.43333333323244,20231023_1358_BR-1210,6.1224365234375
5.43333333323244,20240306_0847_BR-1210,6.337510109
5.43333333323244,GP_241009_BR1210,6.458195209503174
5.433333333407063,20221117_0815_BR-1210,6.095217704772949
5.433333333407063,20230111_0653_BR-1210,6.63374137878418
5.433333333407063,20230307_0737_BR-1210,6.344779968261719
5.433333333407063,20230504_0839_BR-1210,6.422640323638916
5.433333333407063,20230518_0856_BR-1210,6.647843360900879
5.433333333407063,20230615_0848_BR-1210,6.440165996551514
5.433333333407063,20240111_0851_BR-1210,6.193380833
5.433333333407063,20240502_0858_BR-1210,6.4546098709106445
5.433333333407063,20240516_0838_BR-1210,6.5448899269104
5.433333333407063,GC_240625_BR1210,6.51859188079834
5.433333333407063,GP_240702_BR1210,6.316285610198975
5.433333333407063,GC_240730_BR1210,6.281234264373779
5.433333333407063,GP_241022_BR1210,6.212867259979248
5.449999999953434,20221028_0906_BR-1210,6.546617031097412
5.449999999953434,20221115_0832_BR-1210,6.363222122192383
5.449999999953434,20230307_0737_BR-1210,6.3427324295043945
5.449999999953434,20230504_0839_BR-1210,6.420803546905518
5.449999999953434,20230518_0856_BR-1210,6.646758556365967
5.449999999953434,20230524_0902_BR-1210,6.361913
5.449999999953434,20230615_0848_BR-1210,6.438360214233398
5.449999999953434,20230824_0925_BR-1210,6.388871669769287
5.449999999953434,20231023_1358_BR-1210,6.120397090911865
5.449999999953434,20240306_0847_BR-1210,6.335492611
5.449999999953434,20240502_0858_BR-1210,6.45345401763916
5.449999999953434,20240516_0838_BR-1210,6.543774127960205
5.449999999953434,GC_240625_BR1210,6.517507553100586
5.449999999953434,GP_240702_BR1210,6.3150434494018555
5.449999999953434,GC_240730_BR1210,6.278548240661621
5.449999999953434,GP_241009_BR1210,6.456912040710449
5.449999999953434,GP_241022_BR1210,6.211842060089111
5.450000000128057,20221117_0815_BR-1210,6.092676639556885
5.450000000128057,20230111_0653_BR-1210,6.632478713989258
5.450000000128057,20240111_0851_BR-1210,6.191510677
5.466666666499805,20231023_1358_BR-1210,6.1183576583862305
5.466666666674428,20221028_0906_BR-1210,6.544690132141113
5.466666666674428,20221115_0832_BR-1210,6.360983848571777
5.466666666674428,20221117_0815_BR-1210,6.0901360511779785
5.466666666674428,20230111_0653_BR-1210,6.631216526031494
5.466666666674428,20230307_0737_BR-1210,6.34068489074707
5.466666666674428,20230504_0839_BR-1210,6.418966293334961
5.466666666674428,20230518_0856_BR-1210,6.645674228668213
5.466666666674428,20230524_0902_BR-1210,6.359946
5.466666666674428,20230615_0848_BR-1210,6.436553955078125
5.466666666674428,20230824_0925_BR-1210,6.386603355407715
5.466666666674428,20240111_0851_BR-1210,6.189640522
5.466666666674428,20240306_0847_BR-1210,6.33347559
5.466666666674428,20240502_0858_BR-1210,6.452298164367676
5.466666666674428,20240516_0838_BR-1210,6.54265832901001
5.466666666674428,GC_240625_BR1210,6.516423225402832
5.466666666674428,GP_240702_BR1210,6.313801288604736
5.466666666674428,GC_240730_BR1210,6.275861740112305
5.466666666674428,GP_241009_BR1210,6.455628871917725
5.466666666674428,GP_241022_BR1210,6.210816860198975
5.4833333332207985,20221028_0906_BR-1210,6.5427632331848145
5.4833333332207985,20221115_0832_BR-1210,6.358745574951172
5.4833333332207985,20230524_0902_BR-1210,6.35798
5.4833333332207985,20230824_0925_BR-1210,6.384335517883301
5.4833333332207985,20231023_1358_BR-1210,6.116318225860596
5.4833333332207985,GP_241009_BR1210,6.454345703125
5.4833333333954215,20221117_0815_BR-1210,6.087594985961914
5.4833333333954215,20230111_0653_BR-1210,6.629953861236572
5.4833333333954215,20230307_0737_BR-1210,6.338637351989746
5.4833333333954215,20230504_0839_BR-1210,6.4171295166015625
5.4833333333954215,20230518_0856_BR-1210,6.644589900970459
5.4833333333954215,20230615_0848_BR-1210,6.43474817276001
5.4833333333954215,20240111_0851_BR-1210,6.187770844
5.4833333333954215,20240306_0847_BR-1210,6.331458569
5.4833333333954215,20240502_0858_BR-1210,6.45114278793335
5.4833333333954215,20240516_0838_BR-1210,6.5415425300598145
5.4833333333954215,GC_240625_BR1210,6.51533842086792
5.4833333333954215,GP_240702_BR1210,6.312558650970459
5.4833333333954215,GC_240730_BR1210,6.2731757164001465
5.4833333333954215,GP_241022_BR1210,6.209792137145996
5.499999999941792,20221028_0906_BR-1210,6.540836334228516
5.499999999941792,20221115_0832_BR-1210,6.356507301330566
5.499999999941792,20230307_0737_BR-1210,6.336589813232422
5.499999999941792,20230504_0839_BR-1210,6.415292263031006
5.499999999941792,20230518_0856_BR-1210,6.643505573272705
5.499999999941792,20230524_0902_BR-1210,6.356014
5.499999999941792,20230615_0848_BR-1210,6.432941913604736
5.499999999941792,20230824_0925_BR-1210,6.3820672035217285
5.499999999941792,20231023_1358_BR-1210,6.114279270172119
5.499999999941792,20240306_0847_BR-1210,6.329441547
5.499999999941792,20240502_0858_BR-1210,6.449986934661865
5.499999999941792,20240516_0838_BR-1210,6.540426731109619
5.499999999941792,GP_240702_BR1210,6.31131649017334
5.499999999941792,GC_240730_BR1210,6.270489692687988
5.499999999941792,GP_241009_BR1210,6.453063011169434
5.500000000116415,20221117_0815_BR-1210,6.085054397583008
5.500000000116415,20230111_0653_BR-1210,6.62869119644165
5.500000000116415,20240111_0851_BR-1210,6.185900688
5.500000000116415,GC_240625_BR1210,6.514254093170166
5.500000000116415,GP_241022_BR1210,6.208766937255859
5.516666666662786,20221028_0906_BR-1210,6.538909435272217
5.516666666662786,20221115_0832_BR-1210,6.354269027709961
5.516666666662786,20221117_0815_BR-1210,6.082513332366943
5.516666666662786,20230111_0653_BR-1210,6.6274285316467285
5.516666666662786,20230307_0737_BR-1210,6.334542274475098
5.516666666662786,20230504_0839_BR-1210,6.413455009460449
5.516666666662786,20230518_0856_BR-1210,6.642421245574951
5.516666666662786,20230524_0902_BR-1210,6.354048
5.516666666662786,20230615_0848_BR-1210,6.431136131286621
5.516666666662786,20230824_0925_BR-1210,6.379798889160156
5.516666666662786,20231023_1358_BR-1210,6.112239837646484
5.516666666662786,20240111_0851_BR-1210,6.184030533
5.516666666662786,20240306_0847_BR-1210,6.327424049
5.516666666662786,20240502_0858_BR-1210,6.448831081390381
5.516666666662786,20240516_0838_BR-1210,6.539311408996582
5.516666666662786,GC_240625_BR1210,6.513169765472412
5.516666666662786,GP_240702_BR1210,6.310074329376221
5.516666666662786,GC_240730_BR1210,6.267803192138672
5.516666666662786,GP_241009_BR1210,6.451779842376709
5.516666666662786,GP_241022_BR1210,6.207742214202881
5.533333333209157,20221028_0906_BR-1210,6.536982536315918
5.533333333209157,20221115_0832_BR-1210,6.3520307540893555
5.533333333209157,20230524_0902_BR-1210,6.352081
5.533333333209157,20231023_1358_BR-1210,6.11020040512085
5.533333333209157,GP_241009_BR1210,6.450496673583984
5.53333333338378,20221117_0815_BR-1210,6.079972267150879
5.53333333338378,20230111_0653_BR-1210,6.626165866851807
5.53333333338378,20230307_0737_BR-1210,6.332494735717773
5.53333333338378,20230504_0839_BR-1210,6.411618232727051
5.53333333338378,20230518_0856_BR-1210,6.641336917877197
5.53333333338378,20230615_0848_BR-1210,6.429330348968506
5.53333333338378,20230824_0925_BR-1210,6.377531051635742
5.53333333338378,20240111_0851_BR-1210,6.182160378
5.53333333338378,20240306_0847_BR-1210,6.325407028
5.53333333338378,20240502_0858_BR-1210,6.4476752281188965
5.53333333338378,20240516_0838_BR-1210,6.538195610046387
5.53333333338378,GC_240625_BR1210,6.512085437774658
5.53333333338378,GP_240702_BR1210,6.308832168579102
5.53333333338378,GC_240730_BR1210,6.265117168426514
5.53333333338378,GP_241022_BR1210,6.206717014312744
5.549999999930151,20221028_0906_BR-1210,6.535055637359619
5.549999999930151,20221115_0832_BR-1210,6.34979248046875
5.549999999930151,20230307_0737_BR-1210,6.330447196960449
5.549999999930151,20230504_0839_BR-1210,6.409780979156494
5.549999999930151,20230518_0856_BR-1210,6.640252113342285
5.549999999930151,20230524_0902_BR-1210,6.350115
5.549999999930151,20230615_0848_BR-1210,6.427524089813232
5.549999999930151,20230824_0925_BR-1210,6.37526273727417
5.549999999930151,20231023_1358_BR-1210,6.108160972595215
5.549999999930151,20240306_0847_BR-1210,6.323390007
5.549999999930151,20240502_0858_BR-1210,6.44651985168457
5.549999999930151,20240516_0838_BR-1210,6.537079811096191
5.549999999930151,GC_240730_BR1210,6.263284206390381
5.549999999930151,GP_241009_BR1210,6.44921350479126
5.550000000104774,20221117_0815_BR-1210,6.077431678771973
5.550000000104774,20230111_0653_BR-1210,6.624903678894043
5.550000000104774,20240111_0851_BR-1210,6.180290222
5.550000000104774,GC_240625_BR1210,6.511001110076904
5.550000000104774,GP_240702_BR1210,6.307590007781982
5.550000000104774,GP_241022_BR1210,6.205692291259766
5.566666666651145,20221028_0906_BR-1210,6.53312873840332
5.566666666651145,20221115_0832_BR-1210,6.347554683685303
5.566666666651145,20221117_0815_BR-1210,6.074890613555908
5.566666666651145,20230111_0653_BR-1210,6.623641014099121
5.566666666651145,20230307_0737_BR-1210,6.328399658203125
5.566666666651145,20230504_0839_BR-1210,6.407944202423096
5.566666666651145,20230518_0856_BR-1210,6.639167785644531
5.566666666651145,20230524_0902_BR-1210,6.348149
5.566666666651145,20230615_0848_BR-1210,6.425718307495117
5.566666666651145,20230824_0925_BR-1210,6.372994422912598
5.566666666651145,20231023_1358_BR-1210,6.10612154006958
5.566666666651145,20240306_0847_BR-1210,6.321372986
5.566666666651145,20240502_0858_BR-1210,6.445363998413086
5.566666666651145,20240516_0838_BR-1210,6.535964012145996
5.566666666651145,GC_240625_BR1210,6.50991678237915
5.566666666651145,GP_240702_BR1210,6.306347846984863
5.566666666651145,GC_240730_BR1210,6.261839866638184
5.566666666651145,GP_241009_BR1210,6.447930812835693
5.566666666651145,GP_241022_BR1210,6.204667091369629
5.566666666825768,20240111_0851_BR-1210,6.178420544
5.5833333331975155,20221115_0832_BR-1210,6.345316410064697
5.5833333331975155,20231023_1358_BR-1210,6.104082107543945
5.583333333372138,20221028_0906_BR-1210,6.5312018394470215
5.583333333372138,20221117_0815_BR-1210,6.072350025177002
5.583333333372138,20230111_0653_BR-1210,6.622378349304199
5.583333333372138,20230307_0737_BR-1210,6.326352119445801
5.583333333372138,20230504_0839_BR-1210,6.406106948852539
5.583333333372138,20230518_0856_BR-1210,6.638083457946777
5.583333333372138,20230524_0902_BR-1210,6.346183
5.583333333372138,20230615_0848_BR-1210,6.423912048339844
5.583333333372138,20230824_0925_BR-1210,6.370726585388184
5.583333333372138,20240111_0851_BR-1210,6.176550388
5.583333333372138,20240306_0847_BR-1210,6.319355965
5.583333333372138,20240502_0858_BR-1210,6.444208145141602
5.583333333372138,20240516_0838_BR-1210,6.534848213195801
5.583333333372138,GC_240625_BR1210,6.5088324546813965
5.583333333372138,GP_240702_BR1210,6.305105209350586
5.583333333372138,GC_240730_BR1210,6.260395526885986
5.583333333372138,GP_241009_BR1210,6.446647644042969
5.583333333372138,GP_241022_BR1210,6.203641891479492
5.599999999918509,20221028_0906_BR-1210,6.529274940490723
5.599999999918509,20221115_0832_BR-1210,6.343078136444092
5.599999999918509,20230504_0839_BR-1210,6.404270172119141
5.599999999918509,20230518_0856_BR-1210,6.636999130249023
5.599999999918509,20230524_0902_BR-1210,6.344216
5.599999999918509,20230615_0848_BR-1210,6.4221062660217285
5.599999999918509,20230824_0925_BR-1210,6.368458271026611
5.599999999918509,20231023_1358_BR-1210,6.102043151855469
5.599999999918509,20240306_0847_BR-1210,6.317338467
5.599999999918509,20240502_0858_BR-1210,6.443052291870117
5.599999999918509,20240516_0838_BR-1210,6.533732891082764
5.599999999918509,GC_240730_BR1210,6.258951187133789
5.599999999918509,GP_241009_BR1210,6.445364475250244
5.600000000093132,20221117_0815_BR-1210,6.0698089599609375
5.600000000093132,20230111_0653_BR-1210,6.621115684509277
5.600000000093132,20230307_0737_BR-1210,6.324304580688477
5.600000000093132,20240111_0851_BR-1210,6.174680233
5.600000000093132,GC_240625_BR1210,6.507748126983643
5.600000000093132,GP_240702_BR1210,6.303863048553467
5.600000000093132,GP_241022_BR1210,6.202617168426514
5.616666666639503,20221028_0906_BR-1210,6.527348041534424
5.616666666639503,20221115_0832_BR-1210,6.340839862823486
5.616666666639503,20230307_0737_BR-1210,6.322257041931152
5.616666666639503,20230504_0839_BR-1210,6.402432918548584
5.616666666639503,20230518_0856_BR-1210,6.6359148025512695
5.616666666639503,20230524_0902_BR-1210,6.34225
5.616666666639503,20230615_0848_BR-1210,6.420300483703613
